data;1 THB;1 USD;1 AUD;1 HKD;1 CAD;1 NZD;1 SGD;1 EUR;100 HUF;1 CHF;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;100 ISK;1 NOK;1 SEK;1 HRK;1 RON;1 BGN;1 TRY;1 LTL;1 LVL;1 PHP;1 MXN;1 ZAR;1 BRL;1 MYR;1 RUB;10000 IDR;100 KRW;1 CNY;1 XDR;;Nr tabeli; (source: https://www.nbp.pl/kursy/Archiwum/archiwum_tab_a_2010.xls, 2020.02.22)
27.10.2010;0,0953;2,8567;2,7778;0,3682;2,7751;2,1314;2,1927;3,9446;1,4323;2,8826;4,5146;0,3591;3,4885;0,1601;0,5288;0,2521;2,5331;0,4848;0,4238;0,5372;0,9215;2,0169;1,9883;1,1424;5,5573;0,0661;0,2295;0,4073;1,6771;0,9192;0,0934;3,1921;0,2525;0,4275;4,4633;;210;/A/NBP/2010
28.10.2010;0,0960;2,8728;2,8071;0,3703;2,8003;2,1552;2,2111;3,9725;1,4435;2,9159;4,5351;0,3612;3,5330;0,1610;0,5326;0,2539;2,5515;0,4875;0,4258;0,5410;0,9304;2,0312;1,9990;1,1505;5,5990;0,0666;0,2309;0,4076;1,6698;0,9235;0,0934;3,2284;0,2554;0,4295;4,5114;;211;/A/NBP/2010
29.10.2010;0,0964;2,8873;2,8075;0,3722;2,8259;2,1766;2,2239;3,9944;1,4601;2,9236;4,5950;0,3628;3,5771;0,1621;0,5356;0,2553;2,5787;0,4863;0,4260;0,5440;0,9368;2,0423;2,0070;1,1568;5,6283;0,0672;0,2330;0,4108;1,6950;0,9285;0,0937;3,2109;0,2566;0,4329;4,5363;;212;/A/NBP/2010
2.11.2010;0,0948;2,8297;2,8255;0,3649;2,7954;2,1751;2,1949;3,9519;1,4595;2,8718;4,5258;0,3556;3,5086;0,1612;0,5300;0,2526;2,5558;0,4844;0,4258;0,5386;0,9227;2,0206;1,9966;1,1445;5,5684;0,0663;0,2296;0,4065;1,6604;0,9158;0,0919;3,1870;0,2543;0,4236;4,4764;;213;/A/NBP/2010
3.11.2010;0,0943;2,8010;2,7992;0,3614;2,7821;2,1680;2,1779;3,9339;1,4463;2,8575;4,5165;0,3521;3,4664;0,1604;0,5276;0,2514;2,5433;0,4800;0,4220;0,5354;0,9165;2,0114;1,9885;1,1393;5,5462;0,0660;0,2283;0,4067;1,6439;0,9079;0,0911;3,1377;0,2523;0,4196;4,4260;;214;/A/NBP/2010
4.11.2010;0,0926;2,7449;2,7776;0,3542;2,7389;2,1776;2,1401;3,9142;1,4385;2,8433;4,4454;0,3449;3,3939;0,1599;0,5250;0,2502;2,5220;0,4789;0,4217;0,5331;0,9119;2,0013;1,9674;1,1336;5,5153;0,0646;0,2247;0,4028;1,6245;0,8904;0,0902;3,1220;0,2479;0,4120;4,4171;;215;/A/NBP/2010
5.11.2010;0,0935;2,7648;2,8023;0,3567;2,7529;2,1909;2,1516;3,9190;1,4268;2,8928;4,4819;0,3467;3,4294;0,1593;0,5257;0,2505;2,5294;0,4814;0,4203;0,5333;0,9133;2,0038;1,9778;1,1350;5,5221;0,0648;0,2258;0,4053;1,6561;0,8971;0,0903;3,0980;0,2495;0,4155;4,3710;;216;/A/NBP/2010
8.11.2010;0,0951;2,8178;2,8499;0,3636;2,8096;2,2213;2,1916;3,9258;1,4282;2,9197;4,5430;0,3537;3,4731;0,1599;0,5267;0,2509;2,5457;0,4849;0,4236;0,5338;0,9155;2,0073;2,0032;1,1370;5,5340;0,0653;0,2306;0,4115;1,6791;0,9113;0,0915;3,1269;0,2529;0,4218;4,4179;;217;/A/NBP/2010
9.11.2010;0,0959;2,8278;2,8681;0,3648;2,8194;2,2238;2,2022;3,9334;1,4306;2,9388;4,5618;0,3554;3,4984;0,1601;0,5276;0,2514;2,5542;0,4868;0,4227;0,5348;0,9182;2,0111;2,0057;1,1392;5,5455;0,0652;0,2313;0,4143;1,6629;0,9128;0,0918;3,1613;0,2542;0,4255;4,4502;;218;/A/NBP/2010
10.11.2010;0,0954;2,8220;2,8388;0,3640;2,8174;2,2102;2,1921;3,8964;1,4237;2,9120;4,5126;0,3546;3,4507;0,1585;0,5228;0,2490;2,5395;0,4830;0,4188;0,5293;0,9104;1,9922;2,0007;1,1285;5,4910;0,0652;0,2303;0,4124;1,6593;0,9134;0,0920;3,1512;0,2544;0,4254;4,4096;;219;/A/NBP/2010
12.11.2010;0,0969;2,8865;2,8502;0,3725;2,8528;2,2335;2,2261;3,9377;1,4263;2,9675;4,6242;0,3632;3,5191;0,1599;0,5283;0,2517;2,5698;0,4833;0,4196;0,5335;0,9176;2,0133;2,0090;1,1404;5,5515;0,0660;0,2352;0,4132;1,6825;0,9269;0,0937;3,2282;0,2560;0,4349;4,4933;;220;/A/NBP/2010
15.11.2010;0,0967;2,8915;2,8505;0,3731;2,8587;2,2303;2,2166;3,9430;1,4260;2,9486;4,6443;0,3637;3,4880;0,1601;0,5290;0,2520;2,5721;0,4822;0,4192;0,5334;0,9173;2,0161;1,9993;1,1420;5,5574;0,0660;0,2347;0,4137;1,6798;0,9213;0,0935;3,1658;0,2556;0,4356;4,4933;;221;/A/NBP/2010
16.11.2010;0,0967;2,8937;2,8350;0,3728;2,8609;2,2327;2,2251;3,9348;1,4216;2,9359;4,6406;0,3645;3,4718;0,1599;0,5278;0,2515;2,5656;0,4829;0,4204;0,5321;0,9163;2,0119;1,9934;1,1396;5,5455;0,0663;0,2349;0,4128;1,6812;0,9247;0,0931;3,2299;0,2562;0,4360;4,4964;;222;/A/NBP/2010
17.11.2010;0,0975;2,9217;2,8580;0,3767;2,8621;2,2458;2,2402;3,9510;1,4243;2,9412;4,6556;0,3686;3,5037;0,1607;0,5300;0,2525;2,5807;0,4833;0,4207;0,5345;0,9199;2,0201;2,0025;1,1443;5,5711;0,0666;0,2354;0,4135;1,6789;0,9333;0,0933;3,2586;0,2552;0,4398;4,5133;;223;/A/NBP/2010
18.11.2010;0,0964;2,8871;2,8545;0,3723;2,8390;2,2429;2,2292;3,9386;1,4323;2,9256;4,6071;0,3639;3,4703;0,1599;0,5283;0,2517;2,5642;0,4833;0,4207;0,5326;0,9170;2,0138;1,9998;1,1407;5,5528;0,0662;0,2349;0,4131;1,6741;0,9253;0,0928;3,2270;0,2551;0,4353;4,5242;;224;/A/NBP/2010
19.11.2010;0,0961;2,8749;2,8389;0,3707;2,8237;2,2369;2,2192;3,9381;1,4362;2,9052;4,6219;0,3616;3,4522;0,1598;0,5282;0,2517;2,5595;0,4816;0,4202;0,5325;0,9162;2,0135;1,9989;1,1405;5,5521;0,0659;0,2349;0,4134;1,6803;0,9224;0,0928;3,2286;0,2540;0,4331;4,4924;;225;/A/NBP/2010
22.11.2010;0,0956;2,8591;2,8407;0,3688;2,8225;2,2183;2,2078;3,9292;1,4409;2,8927;4,5972;0,3597;3,4282;0,1592;0,5270;0,2511;2,5508;0,4806;0,4198;0,5311;0,9152;2,0090;1,9856;1,1380;5,5399;0,0651;0,2337;0,4099;1,6675;0,9219;0,0922;3,2213;0,2542;0,4306;4,4833;;226;/A/NBP/2010
23.11.2010;0,0967;2,9020;2,8510;0,3741;2,8496;2,2274;2,2186;3,9443;1,4371;2,9338;4,6238;0,3649;3,4799;0,1598;0,5290;0,2521;2,5696;0,4821;0,4207;0,5330;0,9147;2,0167;1,9916;1,1423;5,5554;0,0657;0,2357;0,4120;1,6846;0,9274;0,0929;3,2363;0,2502;0,4369;4,5046;;227;/A/NBP/2010
24.11.2010;0,0992;2,9808;2,9093;0,3842;2,9167;2,2663;2,2706;3,9695;1,4408;2,9923;4,7065;0,3740;3,5844;0,1609;0,5324;0,2537;2,6030;0,4880;0,4256;0,5361;0,9215;2,0296;2,0041;1,1496;5,5924;0,0675;0,2391;0,4189;1,7180;0,9500;0,0951;3,3052;0,2587;0,4480;4,5649;;228;/A/NBP/2010
25.11.2010;0,0994;2,9881;2,9285;0,3852;2,9565;2,2722;2,2840;3,9747;1,4372;2,9848;4,7119;0,3730;3,5736;0,1609;0,5331;0,2540;2,6012;0,4897;0,4286;0,5362;0,9243;2,0323;2,0222;1,1511;5,6021;0,0679;0,2412;0,4229;1,7362;0,9543;0,0953;3,3095;0,2617;0,4495;4,5925;;229;/A/NBP/2010
26.11.2010;0,1007;3,0363;2,9327;0,3911;2,9810;2,2840;2,3010;4,0248;1,4381;3,0304;4,7631;0,3780;3,6220;0,1624;0,5400;0,2572;2,6289;0,4940;0,4333;0,5423;0,9337;2,0579;2,0436;1,1657;5,6739;0,0687;0,2438;0,4251;1,7650;0,9631;0,0968;3,3512;0,2628;0,4555;4,6504;;230;/A/NBP/2010
29.11.2010;0,1009;3,0441;2,9404;0,3922;2,9854;2,2806;2,3114;4,0278;1,4362;3,0385;4,7492;0,3815;3,6210;0,1630;0,5403;0,2574;2,6291;0,4947;0,4367;0,5424;0,9386;2,0594;2,0411;1,1665;5,6754;0,0689;0,2443;0,4278;1,7627;0,9655;0,0972;3,3762;0,2638;0,4570;4,6539;;231;/A/NBP/2010
30.11.2010;0,1038;3,1308;2,9997;0,4032;3,0664;2,3255;2,3667;4,0734;1,4316;3,1359;4,8638;0,3929;3,7304;0,1638;0,5465;0,2603;2,6637;0,5046;0,4443;0,5478;0,9487;2,0827;2,0770;1,1797;5,7404;0,0709;0,2501;0,4390;1,8225;0,9887;0,0997;3,4346;0,2695;0,4697;4,7451;;232;/A/NBP/2010
1.12.2010;0,1025;3,0753;2,9643;0,3961;3,0100;2,2954;2,3402;4,0205;1,4328;3,0599;4,8046;0,3861;3,6742;0,1614;0,5395;0,2569;2,6364;0,4990;0,4399;0,5415;0,9357;2,0557;2,0555;1,1644;5,6651;0,0705;0,2476;0,4343;1,7952;0,9761;0,0976;3,4144;0,2678;0,4618;4,7195;;233;/A/NBP/2010
2.12.2010;0,1008;3,0282;2,9307;0,3896;2,9857;2,2794;2,3092;3,9928;1,4337;3,0246;4,7375;0,3798;3,5974;0,1600;0,5358;0,2552;2,6116;0,4946;0,4358;0,5378;0,9308;2,0415;2,0366;1,1564;5,6252;0,0691;0,2446;0,4343;1,7753;0,9602;0,0965;3,3809;0,2635;0,4545;4,6579;;234;/A/NBP/2010
3.12.2010;0,1005;3,0172;2,9591;0,3886;3,0112;2,2808;2,3084;3,9968;1,4350;3,0453;4,7243;0,3779;3,6100;0,1599;0,5363;0,2554;2,6157;0,4989;0,4380;0,5408;0,9297;2,0436;2,0414;1,1575;5,6317;0,0688;0,2449;0,4362;1,7792;0,9585;0,0964;3,3572;0,2652;0,4529;4,6518;;235;/A/NBP/2010
6.12.2010;0,1001;3,0057;2,9665;0,3871;2,9874;2,2854;2,3035;3,9974;1,4282;3,0655;4,7161;0,3761;3,6317;0,1599;0,5364;0,2555;2,6281;0,5003;0,4384;0,5420;0,9277;2,0439;2,0302;1,1577;5,6357;0,0685;0,2428;0,4351;1,7840;0,9556;0,0960;3,3222;0,2643;0,4521;4,6372;;236;/A/NBP/2010
7.12.2010;0,0998;2,9955;2,9841;0,3858;2,9881;2,2934;2,2995;4,0078;1,4418;3,0682;4,7371;0,3778;3,6248;0,1601;0,5377;0,2561;2,6326;0,5022;0,4400;0,5427;0,9315;2,0492;2,0321;1,1607;5,6504;0,0687;0,2424;0,4348;1,7881;0,9523;0,0959;3,3517;0,2648;0,4507;4,6452;;237;/A/NBP/2010
8.12.2010;0,1014;3,0558;2,9951;0,3934;3,0226;2,2945;2,3204;4,0415;1,4552;3,0975;4,8036;0,3838;3,6433;0,1610;0,5421;0,2583;2,6641;0,5074;0,4419;0,5474;0,9399;2,0664;2,0508;1,1705;5,6983;0,0699;0,2446;0,4389;1,8166;0,9716;0,0980;3,3679;0,2668;0,4586;4,6736;;238;/A/NBP/2010
9.12.2010;0,1016;3,0508;3,0039;0,3928;3,0160;2,2799;2,3244;4,0330;1,4520;3,0927;4,8147;0,3815;3,6371;0,1609;0,5410;0,2578;2,6558;0,5066;0,4422;0,5462;0,9379;2,0621;2,0436;1,1680;5,6819;0,0698;0,2459;0,4407;1,8056;0,9709;0,0983;3,3721;0,2673;0,4584;4,6937;;239;/A/NBP/2010
10.12.2010;0,1013;3,0458;3,0069;0,3918;3,0145;2,2891;2,3271;4,0376;1,4550;3,1074;4,8282;0,3826;3,6465;0,1608;0,5416;0,2580;2,6511;0,5073;0,4428;0,5465;0,9392;2,0644;2,0282;1,1694;5,6876;0,0698;0,2444;0,4413;1,7817;0,9721;0,0986;3,3887;0,2667;0,4576;4,6891;;240;/A/NBP/2010
13.12.2010;0,1012;3,0445;3,0066;0,3913;3,0164;2,2841;2,3256;4,0240;1,4472;3,1037;4,7902;0,3824;3,6098;0,1597;0,5398;0,2572;2,6370;0,5075;0,4413;0,5436;0,9375;2,0574;2,0230;1,1654;5,6716;0,0693;0,2443;0,4449;1,7835;0,9694;0,0985;3,3730;0,2656;0,4566;4,6740;;241;/A/NBP/2010
14.12.2010;0,0991;2,9708;2,9611;0,3821;2,9494;2,2380;2,2821;3,9911;1,4444;3,0794;4,7165;0,3727;3,5689;0,1588;0,5354;0,2551;2,5984;0,5044;0,4363;0,5382;0,9303;2,0406;1,9804;1,1559;5,6229;0,0678;0,2393;0,4341;1,7551;0,9501;0,0966;3,3032;0,2604;0,4465;4,6266;;242;/A/NBP/2010
15.12.2010;0,0997;2,9978;2,9684;0,3857;2,9721;2,2408;2,2812;3,9877;1,4472;3,1188;4,7064;0,3755;3,5692;0,1584;0,5351;0,2549;2,5820;0,5047;0,4382;0,5396;0,9300;2,0389;1,9693;1,1549;5,6228;0,0680;0,2417;0,4377;1,7663;0,9563;0,0976;3,3045;0,2590;0,4504;4,5974;;243;/A/NBP/2010
16.12.2010;0,1000;3,0125;2,9783;0,3874;2,9947;2,2206;2,2909;3,9896;1,4502;3,1112;4,7011;0,3768;3,5857;0,1586;0,5355;0,2550;2,5891;0,5049;0,4405;0,5403;0,9289;2,0399;1,9829;1,1555;5,6239;0,0682;0,2423;0,4393;1,7624;0,9606;0,0979;3,3191;0,2614;0,4521;4,5961;;244;/A/NBP/2010
17.12.2010;0,0990;2,9840;2,9545;0,3838;2,9641;2,2109;2,2774;3,9837;1,4559;3,1147;4,6626;0,3748;3,5628;0,1583;0,5348;0,2546;2,5800;0,5039;0,4413;0,5391;0,9287;2,0369;1,9656;1,1537;5,6108;0,0674;0,2410;0,4383;1,7525;0,9525;0,0973;3,3357;0,2585;0,4484;4,6180;;245;/A/NBP/2010
20.12.2010;0,1007;3,0396;3,0099;0,3907;2,9984;2,2489;2,3034;3,9998;1,4635;3,1451;4,7290;0,3798;3,6291;0,1585;0,5369;0,2556;2,6017;0,5082;0,4433;0,5418;0,9327;2,0451;1,9561;1,1584;5,6395;0,0684;0,2449;0,4415;1,7729;0,9664;0,0987;3,3668;0,2632;0,4554;4,6324;;246;/A/NBP/2010
21.12.2010;0,1008;3,0370;3,0221;0,3906;2,9849;2,2627;2,3106;3,9944;1,4475;3,1624;4,7070;0,3802;3,6275;0,1582;0,5361;0,2553;2,6005;0,5082;0,4449;0,5408;0,9312;2,0423;1,9537;1,1568;5,6299;0,0684;0,2449;0,4454;1,7788;0,9684;0,0988;3,3680;0,2633;0,4560;4,6541;;247;/A/NBP/2010
22.12.2010;0,1005;3,0322;3,0305;0,3900;2,9892;2,2569;2,3171;3,9909;1,4453;3,1829;4,6861;0,3793;3,6306;0,1580;0,5356;0,2551;2,5982;0,5083;0,4459;0,5399;0,9315;2,0405;1,9554;1,1558;5,6257;0,0686;0,2455;0,4457;1,7881;0,9682;0,0988;3,3579;0,2635;0,4562;4,6446;;248;/A/NBP/2010
23.12.2010;0,1005;3,0323;3,0461;0,3898;2,9893;2,2578;2,3225;3,9735;1,4406;3,1830;4,6670;0,3801;3,6567;0,1572;0,5332;0,2540;2,5894;0,5061;0,4429;0,5380;0,9273;2,0315;1,9558;1,1508;5,5973;0,0687;0,2462;0,4479;1,7837;0,9738;0,0989;3,3553;0,2633;0,4561;4,6386;;249;/A/NBP/2010
24.12.2010;0,1001;3,0196;3,0337;0,3880;2,9980;2,2583;2,3219;3,9640;1,4242;3,1412;4,6663;0,3788;3,6422;0,1567;0,5319;0,2533;2,5875;0,5061;0,4411;0,5365;0,9244;2,0269;1,9539;1,1480;5,5882;0,0686;0,2444;0,4471;1,7866;0,9754;0,0988;3,3430;0,2626;0,4557;4,6407;;250;/A/NBP/2010
27.12.2010;0,1002;3,0215;3,0341;0,3883;3,0014;2,2605;2,3261;3,9763;1,4279;3,1393;4,6684;0,3794;3,6488;0,1569;0,5335;0,2541;2,5970;0,5069;0,4432;0,5382;0,9274;2,0331;1,9512;1,1516;5,6004;0,0686;0,2452;0,4493;1,7869;0,9763;0,0994;3,3400;0,2624;0,4556;4,6551;;251;/A/NBP/2010
28.12.2010;0,0999;3,0112;3,0405;0,3869;3,0011;2,2680;2,3210;3,9840;1,4291;3,1703;4,6466;0,3777;3,6603;0,1573;0,5345;0,2546;2,5965;0,5091;0,4440;0,5392;0,9294;2,0369;1,9491;1,1538;5,6160;0,0685;0,2450;0,4505;1,7863;0,9730;0,0995;3,3465;0,2621;0,4545;4,6457;;252;/A/NBP/2010
29.12.2010;0,1007;3,0383;3,0813;0,3904;3,0428;2,3143;2,3456;3,9913;1,4292;3,1916;4,6715;0,3801;3,7027;0,1580;0,5355;0,2551;2,6070;0,5103;0,4443;0,5405;0,9303;2,0406;1,9465;1,1559;5,6271;0,0694;0,2460;0,4563;1,7974;0,9835;0,0999;3,3767;0,2657;0,4589;4,6355;;253;/A/NBP/2010
30.12.2010;0,0994;2,9979;3,0470;0,3853;2,9945;2,3067;2,3213;3,9704;1,4178;3,1932;4,6484;0,3763;3,6778;0,1569;0,5327;0,2538;2,5866;0,5081;0,4408;0,5377;0,9249;2,0301;1,9288;1,1499;5,5968;0,0684;0,2418;0,4518;1,7873;0,9721;0,0982;3,3351;0,2646;0,4540;4,6341;;254;/A/NBP/2010
31.12.2010;0,0987;2,9641;3,0177;0,3813;2,9691;2,2966;2,3100;3,9603;1,4206;3,1639;4,5938;0,3722;3,6440;0,1580;0,5313;0,2531;2,5750;0,5071;0,4415;0,5365;0,9238;2,0249;1,9227;1,1469;5,5830;0,0680;0,2393;0,4453;1,7861;0,9613;0,0970;3,3134;0,2644;0,4497;4,5926;;255;/A/NBP/2010
