data;1 THB;1 USD;1 AUD;1 HKD;1 CAD;1 NZD;1 SGD;1 EUR;100 HUF;1 CHF;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;100 ISK;1 NOK;1 SEK;1 HRK;1 RON;1 BGN;1 TRY;1 LTL;1 LVL;1 PHP;1 MXN;1 ZAR;1 BRL;1 MYR;1 RUB;10000 IDR;100 KRW;1 CNY;1 XDR;;Nr tabeli; (source: https://www.nbp.pl/kursy/Archiwum/archiwum_tab_a_2009.xls, 2020.02.22)
9.04.2009;0,0943;3,3388;2,3744;0,4308;2,7050;1,9378;2,2051;4,4408;1,5197;2,9132;4,8929;0,4158;3,3386;0,1671;0,5960;0,2838;2,6355;0,5035;0,4059;0,5987;1,0661;2,2705;2,1113;1,2861;6,2555;0,0698;0,2499;0,3662;1,5174;0,9243;0,0997;2,9532;0,2525;0,4885;5,0085;;70;/A/NBP/2009
10.04.2009;0,0939;3,3225;2,3875;0,4286;2,7069;1,9349;2,1884;4,3635;1,5096;2,8662;4,8605;0,4128;3,3069;0,1651;0,5857;0,2789;2,6030;0,4959;0,4006;0,5898;1,0593;2,2310;2,1126;1,2638;6,1518;0,0694;0,2524;0,3675;1,5305;0,9187;0,0988;2,9168;0,2500;0,4861;4,9075;;71;/A/NBP/2009
14.04.2009;0,0932;3,3019;2,3972;0,4261;2,7007;1,9414;2,1995;4,3856;1,5084;2,8898;4,9072;0,4116;3,3123;0,1652;0,5887;0,2803;2,6114;0,5000;0,4039;0,5932;1,0580;2,2424;2,0969;1,2702;6,1839;0,0694;0,2520;0,3659;1,5193;0,9187;0,0990;2,9316;0,2495;0,4831;4,9324;;72;/A/NBP/2009
15.04.2009;0,0902;3,1946;2,3071;0,4123;2,6294;1,8561;2,1285;4,2351;1,4647;2,7978;4,7738;0,3992;3,2247;0,1584;0,5685;0,2707;2,4868;0,4784;0,3912;0,5746;1,0154;2,1654;2,0107;1,2266;5,9717;0,0670;0,2420;0,3495;1,4463;0,8852;0,0957;2,9238;0,2388;0,4676;4,7706;;73;/A/NBP/2009
16.04.2009;0,0923;3,2628;2,3530;0,4209;2,7069;1,8608;2,1770;4,2965;1,4724;2,8421;4,8763;0,4046;3,3069;0,1596;0,5768;0,2746;2,5683;0,4856;0,3928;0,5824;1,0188;2,1968;2,0382;1,2444;6,0557;0,0684;0,2495;0,3599;1,4950;0,9059;0,0975;2,9662;0,2450;0,4775;4,8835;;74;/A/NBP/2009
17.04.2009;0,0924;3,2764;2,3619;0,4229;2,7006;1,8759;2,1826;4,2848;1,4585;2,8181;4,8569;0,4067;3,2992;0,1603;0,5752;0,2739;2,5539;0,4879;0,3897;0,5804;1,0161;2,1908;2,0336;1,2410;6,0417;0,0686;0,2500;0,3678;1,5071;0,9064;0,0980;2,9581;0,2461;0,4798;4,8439;;75;/A/NBP/2009
20.04.2009;0,0946;3,3600;2,3864;0,4338;2,7494;1,8900;2,2282;4,3592;1,4612;2,8737;4,8991;0,4173;3,4004;0,1613;0,5851;0,2786;2,6011;0,4968;0,3941;0,5903;1,0318;2,2288;2,0679;1,2625;6,1449;0,0699;0,2553;0,3716;1,5333;0,9261;0,1002;3,0095;0,2518;0,4920;4,9634;;76;/A/NBP/2009
21.04.2009;0,0960;3,4196;2,4009;0,4405;2,7619;1,9063;2,2653;4,4289;1,4811;2,9266;4,9755;0,4244;3,4780;0,1636;0,5946;0,2831;2,6414;0,5027;0,3976;0,5964;1,0442;2,2645;2,0600;1,2827;6,2423;0,0705;0,2553;0,3759;1,5283;0,9375;0,1002;3,0576;0,2531;0,4998;5,0607;;77;/A/NBP/2009
22.04.2009;0,0961;3,4205;2,4035;0,4415;2,7548;1,8936;2,2696;4,4212;1,4841;2,9266;4,9716;0,4239;3,4828;0,1639;0,5935;0,2826;2,6161;0,5045;0,4011;0,5958;1,0418;2,2606;2,0776;1,2805;6,2323;0,0703;0,2594;0,3803;1,5362;0,9387;0,1006;3,1468;0,2537;0,5009;5,0637;;78;/A/NBP/2009
23.04.2009;0,0953;3,3862;2,3974;0,4367;2,7349;1,8901;2,2507;4,4147;1,4857;2,9051;4,9326;0,4196;3,4437;0,1639;0,5926;0,2822;2,5834;0,5069;0,4024;0,5947;1,0397;2,2572;2,0615;1,2786;6,2249;0,0696;0,2560;0,3791;1,5305;0,9337;0,1004;3,1421;0,2511;0,4956;5,0558;;79;/A/NBP/2009
24.04.2009;0,0956;3,3810;2,4201;0,4361;2,7638;1,9133;2,2675;4,4763;1,5120;2,9621;4,9407;0,4166;3,4835;0,1677;0,6009;0,2861;2,6180;0,5146;0,4126;0,6026;1,0565;2,2887;2,0825;1,2964;6,3100;0,0697;0,2564;0,3817;1,5326;0,9436;0,1013;3,1496;0,2517;0,4952;5,0949;;80;/A/NBP/2009
27.04.2009;0,0973;3,4456;2,4696;0,4447;2,8326;1,9549;2,3077;4,5380;1,5372;3,0090;5,0182;0,4259;3,5704;0,1700;0,6092;0,2900;2,6497;0,5194;0,4218;0,6102;1,0741;2,3203;2,1264;1,3143;6,3988;0,0712;0,2530;0,3918;1,5789;0,9573;0,1032;3,1930;0,2566;0,5050;5,1334;;81;/A/NBP/2009
28.04.2009;0,0991;3,5108;2,4634;0,4531;2,8710;1,9530;2,3393;4,5678;1,5421;3,0361;5,1134;0,4352;3,6594;0,1704;0,6132;0,2919;2,6759;0,5193;0,4247;0,6139;1,0795;2,3355;2,1412;1,3229;6,4399;0,0717;0,2495;0,3966;1,5823;0,9675;0,1046;3,2139;0,2588;0,5144;5,1942;;82;/A/NBP/2009
29.04.2009;0,0951;3,3680;2,4097;0,4343;2,7891;1,9145;2,2561;4,4498;1,5236;2,9558;4,9608;0,4161;3,4784;0,1663;0,5974;0,2844;2,5970;0,5084;0,4131;0,5989;1,0604;2,2752;2,0945;1,2888;6,2726;0,0692;0,2437;0,3902;1,5310;0,9369;0,1015;3,1309;0,2510;0,4932;5,0968;;83;/A/NBP/2009
30.04.2009;0,0933;3,2859;2,4132;0,4241;2,7637;1,8791;2,2275;4,3838;1,5245;2,9044;4,8926;0,4095;3,3635;0,1646;0,5886;0,2802;2,5880;0,5014;0,4106;0,5916;1,0486;2,2414;2,0711;1,2696;6,1805;0,0681;0,2387;0,3887;1,5093;0,9236;0,0997;3,0845;0,2562;0,4817;4,9513;;84;/A/NBP/2009
4.05.2009;0,0939;3,3049;2,4242;0,4264;2,7903;1,8950;2,2350;4,3913;1,5262;2,9068;4,9158;0,4102;3,3233;0,1647;0,5896;0,2807;2,5952;0,5044;0,4115;0,5926;1,0468;2,2452;2,0841;1,2718;6,1919;0,0687;0,2410;0,3937;1,5201;0,9355;0,1002;3,1122;0,2596;0,4844;4,9547;;85;/A/NBP/2009
5.05.2009;0,0927;3,2548;2,4226;0,4200;2,7738;1,8881;2,2116;4,3513;1,5286;2,8753;4,9115;0,4091;3,2836;0,1639;0,5842;0,2781;2,5687;0,5000;0,4110;0,5871;1,0457;2,2248;2,0920;1,2602;6,1338;0,0681;0,2449;0,3926;1,5393;0,9272;0,0993;3,0838;0,2566;0,4773;4,9391;;86;/A/NBP/2009
6.05.2009;0,0939;3,2985;2,4496;0,4258;2,8066;1,9230;2,2385;4,3933;1,5441;2,9134;4,9780;0,4131;3,3530;0,1645;0,5898;0,2808;2,6115;0,5021;0,4138;0,5957;1,0557;2,2462;2,1010;1,2724;6,1939;0,0692;0,2486;0,3887;1,5442;0,9339;0,1005;3,1641;0,2592;0,4837;4,9270;;87;/A/NBP/2009
7.05.2009;0,0935;3,2632;2,4650;0,4208;2,7899;1,9394;2,2173;4,3362;1,5560;2,8649;4,9320;0,3958;3,2932;0,1637;0,5821;0,2771;2,5828;0,5024;0,4152;0,5891;1,0497;2,2171;2,1048;1,2558;6,1134;0,0688;0,2491;0,3903;1,5441;0,9254;0,0996;3,1207;0,2584;0,4780;4,8865;;88;/A/NBP/2009
8.05.2009;0,0930;3,2419;2,4531;0,4185;2,7775;1,9284;2,2123;4,3511;1,5609;2,8742;4,8768;0,3972;3,2629;0,1633;0,5842;0,2781;2,5746;0,5023;0,4138;0,5910;1,0528;2,2247;2,0812;1,2601;6,1361;0,0686;0,2471;0,3853;1,5376;0,9222;0,0998;3,1303;0,2601;0,4754;4,8855;;89;/A/NBP/2009
11.05.2009;0,0931;3,2145;2,4597;0,4147;2,7927;1,9495;2,2019;4,3724;1,5672;2,9020;4,8647;0,3991;3,2790;0,1637;0,5870;0,2794;2,5688;0,5016;0,4159;0,5938;1,0533;2,2356;2,0680;1,2663;6,1661;0,0679;0,2457;0,3862;1,5583;0,9140;0,0996;3,1456;0,2596;0,4709;4,8932;;90;/A/NBP/2009
12.05.2009;0,0932;3,2250;2,4667;0,4158;2,7773;1,9523;2,2097;4,3998;1,5742;2,9166;4,9168;0,3904;3,2998;0,1643;0,5907;0,2812;2,5775;0,5023;0,4144;0,5980;1,0585;2,2496;2,0621;1,2742;6,2030;0,0683;0,2475;0,3808;1,5589;0,9165;0,1003;3,1653;0,2593;0,4724;4,9062;;91;/A/NBP/2009
13.05.2009;0,0931;3,2078;2,4663;0,4143;2,7752;1,9418;2,1997;4,3943;1,5730;2,9147;4,9189;0,3888;3,3342;0,1643;0,5900;0,2808;2,5671;0,4994;0,4140;0,5975;1,0574;2,2467;2,0726;1,2727;6,1953;0,0678;0,2430;0,3840;1,5507;0,9112;0,1005;3,1099;0,2581;0,4707;4,8755;;92;/A/NBP/2009
14.05.2009;0,0952;3,2898;2,4773;0,4244;2,8047;1,9536;2,2462;4,4757;1,5562;2,9700;4,9799;0,4306;3,4464;0,1658;0,6009;0,2861;2,5915;0,5057;0,4159;0,6090;1,0685;2,2884;2,0858;1,2962;6,3100;0,0688;0,2463;0,3851;1,5547;0,9274;0,1024;3,1675;0,2596;0,4819;4,9956;;93;/A/NBP/2009
15.05.2009;0,0957;3,2979;2,4946;0,4259;2,8154;1,9449;2,2492;4,4762;1,5540;2,9768;5,0097;0,4321;3,4719;0,1660;0,6010;0,2861;2,5975;0,5071;0,4188;0,6065;1,0680;2,2886;2,1089;1,2964;6,3107;0,0694;0,2496;0,3861;1,5833;0,9302;0,1026;3,1679;0,2627;0,4836;5,0072;;94;/A/NBP/2009
18.05.2009;0,0963;3,3281;2,5121;0,4292;2,8380;1,9545;2,2629;4,4773;1,5604;2,9576;5,0717;0,4357;3,4735;0,1661;0,6014;0,2862;2,6371;0,5087;0,4222;0,6078;1,0700;2,2892;2,1260;1,2967;6,3150;0,0701;0,2513;0,3834;1,5750;0,9351;0,1032;3,2004;0,2642;0,4875;5,0292;;95;/A/NBP/2009
19.05.2009;0,0932;3,2141;2,4903;0,4141;2,7776;1,9437;2,1978;4,3821;1,5796;2,8931;4,9729;0,4207;3,3253;0,1645;0,5885;0,2801;2,5223;0,5011;0,4200;0,5940;1,0555;2,2406;2,0941;1,2691;6,1798;0,0680;0,2480;0,3799;1,5466;0,9099;0,1009;3,1323;0,2570;0,4705;4,9172;;96;/A/NBP/2009
20.05.2009;0,0927;3,1907;2,4696;0,4116;2,7658;1,9259;2,1836;4,3573;1,5742;2,8802;4,9537;0,4176;3,3290;0,1635;0,5852;0,2785;2,5085;0,4963;0,4159;0,5917;1,0472;2,2279;2,0848;1,2619;6,1474;0,0675;0,2469;0,3792;1,5641;0,9020;0,1007;3,1013;0,2550;0,4675;4,8720;;97;/A/NBP/2009
21.05.2009;0,0930;3,2049;2,4606;0,4127;2,7974;1,9278;2,1923;4,4079;1,5870;2,9096;4,9841;0,4188;3,3785;0,1652;0,5920;0,2817;2,4968;0,4990;0,4196;0,6005;1,0552;2,2538;2,0797;1,2766;6,2153;0,0679;0,2451;0,3808;1,5703;0,9058;0,1013;3,0961;0,2563;0,4686;4,9083;;98;/A/NBP/2009
22.05.2009;0,0919;3,1543;2,4613;0,4068;2,7842;1,9443;2,1806;4,4016;1,5793;2,8966;4,9916;0,4129;3,3491;0,1647;0,5912;0,2813;2,4854;0,4938;0,4199;0,6030;1,0536;2,2505;2,0539;1,2748;6,2082;0,0671;0,2402;0,3786;1,5516;0,9029;0,1012;3,0688;0,2526;0,4621;4,8974;;99;/A/NBP/2009
25.05.2009;0,0919;3,1578;2,4615;0,4074;2,8049;1,9518;2,1812;4,4135;1,5701;2,9070;5,0116;0,4152;3,3264;0,1657;0,5927;0,2821;2,4775;0,4977;0,4211;0,6041;1,0569;2,2566;2,0409;1,2782;6,2250;0,0670;0,2394;0,3791;1,5589;0,9053;0,1014;3,0649;0,2530;0,4630;4,8784;;100;/A/NBP/2009
26.05.2009;0,0927;3,1948;2,4748;0,4123;2,8228;1,9614;2,2003;4,4386;1,5704;2,9277;5,0447;0,4189;3,3720;0,1661;0,5961;0,2837;2,5050;0,4972;0,4209;0,6093;1,0612;2,2694;2,0535;1,2855;6,2568;0,0675;0,2425;0,3832;1,5783;0,9084;0,1015;3,0894;0,2530;0,4677;4,9062;;101;/A/NBP/2009
27.05.2009;0,0923;3,1714;2,4919;0,4092;2,8528;1,9665;2,1891;4,4313;1,5784;2,9259;5,0759;0,4133;3,3242;0,1657;0,5952;0,2832;2,4988;0,4968;0,4166;0,6058;1,0597;2,2657;2,0358;1,2834;6,2492;0,0671;0,2408;0,3841;1,5820;0,9054;0,1020;3,0773;0,2499;0,4645;4,8976;;102;/A/NBP/2009
28.05.2009;0,0941;3,2418;2,5280;0,4177;2,8881;2,0086;2,2265;4,4876;1,5738;2,9678;5,1605;0,4228;3,3461;0,1683;0,6028;0,2868;2,5570;0,4972;0,4143;0,6142;1,0697;2,2944;2,0595;1,2997;6,3268;0,0683;0,2440;0,3991;1,5858;0,9194;0,1034;3,1369;0,2577;0,4742;4,9778;;103;/A/NBP/2009
29.05.2009;0,0927;3,1812;2,5252;0,4102;2,8817;2,0134;2,1998;4,4588;1,5837;2,9438;5,1148;0,4155;3,3000;0,1666;0,5989;0,2850;2,5586;0,4993;0,4171;0,6081;1,0674;2,2797;2,0594;1,2913;6,2871;0,0673;0,2417;0,4005;1,5787;0,9095;0,1028;3,0891;0,2520;0,4657;4,9401;;104;/A/NBP/2009
1.06.2009;0,0917;3,1248;2,5380;0,4030;2,8918;2,0326;2,1727;4,4447;1,5807;2,9398;5,1174;0,4095;3,3066;0,1656;0,5970;0,2841;2,5824;0,5028;0,4182;0,6032;1,0626;2,2726;2,0411;1,2872;6,2681;0,0664;0,2393;0,3915;1,5841;0,8999;0,1020;3,0818;0,2525;0,4576;4,8805;;105;/A/NBP/2009
2.06.2009;0,0930;3,1789;2,5645;0,4098;2,8978;2,0517;2,2022;4,4846;1,5923;2,9640;5,2026;0,4169;3,2931;0,1677;0,6023;0,2866;2,6094;0,5089;0,4210;0,6104;1,0719;2,2930;2,0652;1,2988;6,3208;0,0672;0,2390;0,3910;1,6280;0,9099;0,1032;3,0988;0,2563;0,4651;4,9123;;106;/A/NBP/2009
3.06.2009;0,0927;3,1528;2,5917;0,4070;2,9057;2,0469;2,1889;4,4872;1,6002;2,9551;5,2259;0,4141;3,2747;0,1671;0,6027;0,2868;2,6051;0,5049;0,4180;0,6134;1,0705;2,2943;2,0612;1,2996;6,3262;0,0669;0,2391;0,3926;1,6406;0,9050;0,1031;3,1131;0,2554;0,4619;4,9055;;107;/A/NBP/2009
4.06.2009;0,0928;3,1685;2,5597;0,4087;2,8706;2,0183;2,1993;4,5048;1,5749;2,9724;5,1976;0,4157;3,2819;0,1675;0,6048;0,2879;2,5876;0,5041;0,4166;0,6130;1,0704;2,3033;2,0579;1,3047;6,3645;0,0671;0,2377;0,3940;1,6132;0,9078;0,1030;3,1462;0,2534;0,4637;4,9373;;108;/A/NBP/2009
5.06.2009;0,0935;3,1983;2,5763;0,4126;2,9018;2,0414;2,2111;4,5365;1,5724;2,9889;5,1298;0,4199;3,3076;0,1678;0,6091;0,2899;2,6112;0,5072;0,4171;0,6155;1,0765;2,3195;2,0741;1,3138;6,3948;0,0677;0,2423;0,3976;1,6497;0,9149;0,1040;3,2201;0,2556;0,4680;4,9932;;109;/A/NBP/2009
8.06.2009;0,0951;3,2706;2,5669;0,4217;2,9052;2,0255;2,2403;4,5353;1,5813;2,9876;5,1761;0,4293;3,3259;0,1680;0,6090;0,2899;2,5975;0,5036;0,4151;0,6182;1,0754;2,3189;2,0963;1,3135;6,4176;0,0687;0,2450;0,4022;1,6689;0,9289;0,1045;3,2567;0,2610;0,4782;4,9536;;110;/A/NBP/2009
9.06.2009;0,0946;3,2385;2,5694;0,4178;2,9165;2,0140;2,2179;4,5118;1,5890;2,9757;5,2293;0,4256;3,3001;0,1680;0,6059;0,2884;2,5521;0,5052;0,4154;0,6166;1,0715;2,3069;2,0806;1,3067;6,4307;0,0681;0,2411;0,3974;1,6511;0,9185;0,1034;3,2167;0,2563;0,4738;4,9737;;111;/A/NBP/2009
10.06.2009;0,0930;3,1698;2,5701;0,4082;2,8910;2,0099;2,1892;4,4729;1,6053;2,9491;5,1923;0,4161;3,2378;0,1674;0,6007;0,2859;2,4988;0,5060;0,4162;0,6144;1,0655;2,2869;2,0593;1,2954;6,3990;0,0666;0,2338;0,3938;1,6285;0,9047;0,1025;3,1651;0,2537;0,4631;4,9137;;112;/A/NBP/2009
12.06.2009;0,0932;3,1730;2,5826;0,4097;2,8541;2,0342;2,1879;4,4615;1,6104;2,9532;5,2298;0,4166;3,2371;0,1675;0,5992;0,2851;2,4779;0,5015;0,4164;0,6141;1,0631;2,2812;2,0722;1,2921;6,3983;0,0667;0,2369;0,3961;1,6278;0,9062;0,1027;3,1532;0,2538;0,4647;4,9253;;113;/A/NBP/2009
15.06.2009;0,0949;3,2434;2,5990;0,4184;2,8708;2,0593;2,2270;4,5009;1,6144;2,9773;5,3177;0,4254;3,3045;0,1680;0,6044;0,2877;2,5329;0,5040;0,4158;0,6212;1,0691;2,3013;2,0988;1,3035;6,4024;0,0674;0,2396;0,4022;1,6838;0,9191;0,1036;3,1980;0,2570;0,4742;4,9609;;114;/A/NBP/2009
16.06.2009;0,0957;3,2698;2,6093;0,4209;2,8982;2,0747;2,2409;4,5373;1,6151;3,0128;5,3686;0,4280;3,3815;0,1690;0,6094;0,2900;2,5667;0,5095;0,4176;0,6228;1,0735;2,3199;2,1114;1,3141;6,4772;0,0677;0,2440;0,4076;1,6717;0,9259;0,1045;3,2111;0,2598;0,4773;5,0298;;115;/A/NBP/2009
17.06.2009;0,0953;3,2556;2,5848;0,4201;2,8742;2,0508;2,2288;4,5153;1,6037;2,9917;5,3159;0,4266;3,3805;0,1692;0,6065;0,2886;2,5481;0,5085;0,4160;0,6215;1,0673;2,3087;2,0987;1,3077;6,4689;0,0674;0,2420;0,4049;1,6517;0,9221;0,1043;3,1849;0,2583;0,4762;5,0036;;116;/A/NBP/2009
18.06.2009;0,0957;3,2679;2,5908;0,4215;2,8755;2,0688;2,2417;4,5462;1,6025;3,0254;5,3070;0,4281;3,4147;0,1703;0,6107;0,2906;2,5551;0,5114;0,4125;0,6238;1,0739;2,3245;2,0834;1,3167;6,5132;0,0674;0,2429;0,4022;1,6593;0,9220;0,1047;3,1727;0,2583;0,4780;5,0500;;117;/A/NBP/2009
19.06.2009;0,0958;3,2720;2,6299;0,4221;2,8939;2,0911;2,2457;4,5444;1,6166;3,0051;5,3536;0,4285;3,3693;0,1723;0,6105;0,2904;2,5314;0,5110;0,4120;0,6251;1,0766;2,3236;2,0995;1,3161;6,5190;0,0676;0,2443;0,4019;1,6560;0,9247;0,1049;3,1695;0,2573;0,4784;5,0334;;118;/A/NBP/2009
22.06.2009;0,0951;3,2485;2,5912;0,4189;2,8456;2,0676;2,2291;4,5037;1,6190;2,9899;5,3371;0,4259;3,3847;0,1734;0,6050;0,2878;2,5162;0,5029;0,4072;0,6191;1,0680;2,3027;2,0898;1,3043;6,4615;0,0671;0,2428;0,4004;1,6447;0,9176;0,1039;3,1374;0,2548;0,4751;4,9835;;119;/A/NBP/2009
23.06.2009;0,0958;3,2742;2,5649;0,4222;2,8344;2,0658;2,2435;4,5518;1,6130;3,0268;5,3178;0,4294;3,4362;0,1744;0,6114;0,2909;2,5341;0,4995;0,4087;0,6258;1,0753;2,3273;2,0747;1,3183;6,5306;0,0676;0,2448;0,3970;1,6119;0,9225;0,1038;3,1559;0,2535;0,4787;5,0565;;120;/A/NBP/2009
24.06.2009;0,0946;3,2265;2,5798;0,4163;2,8127;2,0776;2,2199;4,5476;1,6198;3,0253;5,3376;0,4209;3,3873;0,1736;0,6109;0,2906;2,5365;0,5022;0,4104;0,6222;1,0748;2,3252;2,0603;1,3171;6,5245;0,0670;0,2423;0,3961;1,6296;0,9121;0,1035;3,1110;0,2514;0,4721;5,0234;;121;/A/NBP/2009
25.06.2009;0,0947;3,2345;2,5800;0,4171;2,7999;2,0661;2,2192;4,5166;1,6292;2,9570;5,2736;0,4227;3,3571;0,1732;0,6066;0,2887;2,5259;0,5004;0,4099;0,6175;1,0706;2,3093;2,0819;1,3081;6,4740;0,0669;0,2433;0,4008;1,6428;0,9151;0,1035;3,1578;0,2509;0,4731;4,9967;;122;/A/NBP/2009
26.06.2009;0,0942;3,2110;2,5822;0,4143;2,7935;2,0648;2,2054;4,5073;1,6343;2,9472;5,2878;0,4187;3,3458;0,1737;0,6053;0,2881;2,5190;0,4984;0,4084;0,6183;1,0699;2,3046;2,0795;1,3054;6,4574;0,0665;0,2430;0,4018;1,6529;0,9085;0,1030;3,1379;0,2495;0,4696;4,9824;;123;/A/NBP/2009
29.06.2009;0,0941;3,2084;2,5718;0,4136;2,7723;2,0682;2,2023;4,4908;1,6249;2,9401;5,2901;0,4152;3,3567;0,1727;0,6031;0,2870;2,5075;0,4946;0,4127;0,6163;1,0660;2,2961;2,0824;1,3006;6,4154;0,0664;0,2420;0,4070;1,6578;0,9053;0,1026;3,1297;0,2493;0,4691;4,9414;;124;/A/NBP/2009
30.06.2009;0,0932;3,1733;2,5781;0,4091;2,7490;2,0683;2,1910;4,4696;1,6410;2,9314;5,2745;0,4144;3,3219;0,1727;0,6002;0,2857;2,4855;0,4936;0,4121;0,6153;1,0625;2,2853;2,0656;1,2945;6,3715;0,0660;0,2413;0,4082;1,6226;0,9014;0,1020;3,1084;0,2489;0,4642;4,9291;;125;/A/NBP/2009
1.07.2009;0,0922;3,1375;2,5312;0,4048;2,7078;2,0244;2,1676;4,4157;1,6323;2,8969;5,1573;0,4043;3,2404;0,1709;0,5931;0,2822;2,4641;0,4903;0,4096;0,6075;1,0532;2,2577;2,0467;1,2789;6,2857;0,0653;0,2382;0,4079;1,6071;0,8917;0,1007;3,0774;0,2463;0,4592;4,8494;;126;/A/NBP/2009
2.07.2009;0,0910;3,1013;2,4932;0,4002;2,6948;1,9744;2,1395;4,3719;1,6237;2,8695;5,0727;0,4067;3,2089;0,1703;0,5872;0,2794;2,4492;0,4889;0,4042;0,5997;1,0392;2,2354;2,0325;1,2662;6,2296;0,0644;0,2367;0,3972;1,6049;0,8813;0,0996;3,0420;0,2443;0,4540;4,7975;;127;/A/NBP/2009
3.07.2009;0,0917;3,1236;2,4958;0,4033;2,6997;1,9790;2,1528;4,3731;1,6121;2,8767;5,1117;0,4033;3,2580;0,1689;0,5873;0,2795;2,4652;0,4853;0,3994;0,5980;1,0397;2,2360;2,0340;1,2665;6,2697;0,0650;0,2355;0,3954;1,6015;0,8864;0,0999;3,0639;0,2469;0,4574;4,8151;;128;/A/NBP/2009
6.07.2009;0,0922;3,1483;2,4882;0,4060;2,7028;1,9742;2,1580;4,3840;1,5985;2,8849;5,0758;0,4126;3,3051;0,1688;0,5888;0,2802;2,4728;0,4849;0,4018;0,5985;1,0407;2,2415;2,0334;1,2697;6,2876;0,0652;0,2358;0,3932;1,6140;0,8874;0,1000;3,0819;0,2481;0,4605;4,8271;;129;/A/NBP/2009
7.07.2009;0,0917;3,1298;2,4986;0,4037;2,7011;1,9912;2,1468;4,3712;1,6004;2,8792;5,0719;0,4060;3,2880;0,1688;0,5870;0,2794;2,4554;0,4827;0,3996;0,5961;1,0384;2,2350;2,0298;1,2660;6,2625;0,0648;0,2363;0,3917;1,6018;0,8826;0,0994;3,0658;0,2458;0,4579;4,8443;;130;/A/NBP/2009
8.07.2009;0,0934;3,1852;2,5000;0,4106;2,7325;1,9964;2,1788;4,4241;1,5930;2,9174;5,1205;0,4160;3,3776;0,1697;0,5941;0,2828;2,4703;0,4867;0,3987;0,6028;1,0492;2,2620;2,0468;1,2813;6,3473;0,0660;0,2373;0,3912;1,5978;0,8932;0,1001;3,1184;0,2490;0,4657;4,8792;;131;/A/NBP/2009
9.07.2009;0,0916;3,1222;2,4492;0,4028;2,6915;1,9759;2,1417;4,3577;1,5794;2,8784;5,0439;0,4086;3,3471;0,1681;0,5852;0,2785;2,4268;0,4793;0,3949;0,5923;1,0340;2,2281;2,0154;1,2621;6,2208;0,0649;0,2318;0,3839;1,5585;0,8759;0,0980;3,0755;0,2441;0,4569;4,8369;;132;/A/NBP/2009
10.07.2009;0,0922;3,1425;2,4406;0,4055;2,7000;1,9679;2,1521;4,3711;1,5787;2,8845;5,1172;0,4106;3,3894;0,1679;0,5870;0,2794;2,4343;0,4825;0,3985;0,5963;1,0370;2,2349;2,0238;1,2659;6,2565;0,0652;0,2313;0,3844;1,5787;0,8784;0,0974;3,0935;0,2448;0,4599;4,8386;;133;/A/NBP/2009
13.07.2009;0,0925;3,1600;2,4412;0,4075;2,7132;1,9634;2,1539;4,4045;1,5809;2,9104;5,0731;0,4122;3,4230;0,1688;0,5915;0,2815;2,4634;0,4850;0,3976;0,6005;1,0428;2,2520;2,0239;1,2756;6,2921;0,0654;0,2301;0,3789;1,5829;0,8780;0,0954;3,0926;0,2407;0,4622;4,9003;;134;/A/NBP/2009
14.07.2009;0,0914;3,1158;2,4558;0,4027;2,7173;1,9746;2,1376;4,3613;1,5842;2,8778;5,0843;0,4065;3,3539;0,1675;0,5858;0,2787;2,4421;0,4824;0,3970;0,5948;1,0341;2,2299;2,0208;1,2631;6,2238;0,0647;0,2284;0,3811;1,5743;0,8707;0,0961;3,0582;0,2412;0,4560;4,8379;;135;/A/NBP/2009
15.07.2009;0,0897;3,0557;2,4378;0,3942;2,6954;1,9613;2,1014;4,2906;1,5732;2,8244;4,9978;0,3949;3,2608;0,1655;0,5763;0,2742;2,3892;0,4755;0,3904;0,5857;1,0182;2,1939;1,9882;1,2426;6,1316;0,0636;0,2230;0,3730;1,5583;0,8569;0,0954;3,0086;0,2391;0,4472;4,7531;;136;/A/NBP/2009
16.07.2009;0,0896;3,0527;2,4379;0,3939;2,7244;1,9605;2,1004;4,2994;1,5688;2,8354;5,0028;0,3981;3,2590;0,1661;0,5774;0,2748;2,3962;0,4766;0,3899;0,5870;1,0180;2,1983;1,9937;1,2452;6,1420;0,0635;0,2250;0,3746;1,5781;0,8550;0,0962;3,0148;0,2409;0,4469;4,7422;;137;/A/NBP/2009
17.07.2009;0,0899;3,0630;2,4545;0,3952;2,7398;1,9753;2,1099;4,3184;1,5794;2,8425;4,9955;0,3995;3,2683;0,1664;0,5800;0,2760;2,4052;0,4791;0,3916;0,5886;1,0171;2,2081;2,0062;1,2507;6,1643;0,0638;0,2255;0,3783;1,5864;0,8573;0,0964;3,0281;0,2436;0,4483;4,7531;;138;/A/NBP/2009
20.07.2009;0,0890;3,0236;2,4516;0,3903;2,7332;1,9751;2,0978;4,3006;1,5700;2,8292;4,9862;0,3942;3,2022;0,1664;0,5776;0,2749;2,3872;0,4769;0,3906;0,5862;1,0145;2,1989;1,9995;1,2455;6,1437;0,0631;0,2273;0,3787;1,5708;0,8543;0,0969;3,0156;0,2427;0,4428;4,7394;;139;/A/NBP/2009
